SentenceId,View,Opinion
100383,凌渡,neu
117369,mg3,neu
125280,r8v10plus,neu
107015,福瑞迪,neu
104940,宝马5系,neu
113512,北京,neu
121143,海马s5,neu
122833,雅阁,neu
127878,宝马,neu
122232,东风标致308,neu
113813,宝马,neu
119917,奔腾b70,neu
105607,北京现代,neu
126279,小卡,neu
131571,长安,neu
119790,汉兰达,neu
114793,广汽传祺,neu
103693,爱丽舍,neu
102730,途观,neu
123287,奥迪,neu
126143,朗逸,neu
123824,长安商用,pos
124729,别克,neu
111281,帝豪,neu
130991,起亚,neu
115331,大众,neu
132934,高尔夫·嘉旅,neu
105061,q3,neu
116585,宝马,neu
128019,广汽传祺,neu
120579,奥迪,neu
117680,宝马i3,neu
128084,帕萨特,neu
119973,奥迪a4l,neu
132679,Q3,pos
118758,雷诺卡缤,neu
100385,英朗,neu
110003,东风雪铁龙,neu
110895,宝马,neu
111806,大众,neu
105598,速派,neu
109986,帕萨特,neu
132933,标致3008,neu
106669,标致408,neg
132293,蒙迪欧,neu
132956,宝马,neu
104316,特斯拉,neu
103148,DS,pos
107303,帕杰罗,neu
128657,第五代发现,pos
122562,速派,pos
121846,菲翔,pos
126933,力帆,neu
123076,领航员,neu
118867,昂克赛拉,neu
101617,DQ200,neg
110035,雪铁龙世嘉,neu
115849,东风,pos
111961,本田,neu
112642,奔驰,neu
128525,凌渡,pos
106076,林肯大陆continental,neu
104422,名驭,neu
102242,长安铃木,neu
107029,帝豪,pos
125245,上汽大众,neu
129276,本田雅阁,neu
108523,别克君威,neu
118960,奔驰,neu
100759,宝马,neu
113952,上海大众斯柯达,neg
117418,丰田,neu
124725,东风,neu
110319,高尔夫,neu
107264,速腾,pos
102855,奥迪,neu
113809,雪佛兰迈锐宝,neu
128066,X4,pos
101363,560,pos
128066,X3,pos
120817,朗动,neu
119019,帕萨特,pos
120628,glc,neu
105689,雷克萨斯es,neu
119805,速腾,neu
125196,大众捷达,neu
132293,君威,pos
119557,迈腾,neu
131247,克莱斯勒,neu
103694,老四眼POLO,pos
117086,天籁,neu
115528,福特,neu
103004,大众,neu
116544,奥迪,neu
126635,长安,neu
127521,宝骏730,neu
126925,别克,neu
123893,奥迪a4l,neu
126176,日产,neu
101042,北汽幻速h3f,neu
132890,长安福特,neu
118665,荣威E50,neu
101696,东风风神,neu
117990,蒙迪欧,neu
123000,c4l,pos
114444,上海大众,neu
130258,蒙迪欧,neu
107363,长安-cs75,neu
122405,宝马,neu
109367,福特锐界,neu
115515,皇冠,neu
118854,英菲尼迪,neu
113142,长安福特,neu
124082,索九,neu
129179,别克,neu
108239,克莱斯勒,neu
110399,CR-V,pos
119678,哈弗H6,pos
122308,奥迪,neu
129855,一汽-大众,neu
116209,宝马520li,neu
126109,起亚k3,neu
119519,宝马,neu
105618,a7,neu
128042,长安cx70,neu
111679,铃木启悦,neu
101408,东风悦达,neu
128705,s3,neu
111149,途观,neu
130082,北京现代悦纳,neu
112342,长安cs75,neu
118085,c6,pos
114835,雪佛兰迈锐宝xl,pos
114292,长安cs35,neu
126905,速派,neu
115942,凯美瑞,neu
100211,奥迪,neu
129622,威驰,neu
101991,上汽大众,neu
109803,雪佛兰silverado,neu
127982,宝骏730,neu
127644,c6,neu
130592,大众,neu
122798,宝马x1,neu
129603,天籁,neg
117784,江铃驭胜,neu
130519,威驰,neu
108231,amg,neu
132923,别克,neu
109508,郑州日产,neu
126230,东风标致,neu
126979,凌度,neu
118145,宝马x5,neu
113091,奥迪a4,neu
122346,cs75,neu
124954,雪佛兰equinox,neu
130350,江铃,neu
101760,川汽野马,neu
116828,创驰蓝天,neu
125440,思域,neu
111273,Q3,neu
100792,凯迪拉克,neu
111273,Q5,neu
127703,宝马x5m,neu
111635,轩逸,neu
121901,长安,neu
128213,一汽大众,pos
108501,ix35,neu
109694,cross,pos
102293,宝马x2,neu
116708,飞度,neu
123984,斯柯达,neg
126812,陆巡,pos
120902,克莱斯勒,pos
117771,奔驰,neu
128423,奥迪,pos
103908,psa,neu
102143,保时捷卡宴,neu
128978,陆巡,neu
123354,凯迪拉克,neu
102460,比亚迪,neu
116978,xrv,neu
118087,启悦,neu
117071,朗逸,neu
132216,保时捷911,neu
102248,晶锐,pos
115642,君越,neu
132427,宝马,neu
108157,远景,pos
106958,迈腾,pos
119965,北京现代,neu
122826,朗境,neu
106051,卡罗拉,neu
124323,盖世,pos
120904,长城,neu
116685,速派,pos
101265,大众,neg
107759,幻速h2,pos
125743,奥迪,neu
109435,奥迪,neu
121976,马自达,neu
106064,本田,neg
127638,五菱,neu
113162,阿尔法罗密欧,neu
118791,宝骏730,neu
118398,起亚k5,neu
121651,吉利远景,neu
127914,伊兰特,neu
122853,博瑞,pos
102548,长安,neu
124208,捷达,neu
132407,308s,neu
126933,上汽大通,neu
112227,奔奔,pos
112740,捷达,pos
110300,A8,neu
132704,翼虎,neu
111289,本田竞瑞,pos
111471,林肯,neu
119542,jeep指南者,neu
120107,宝马,neu
131926,幻速s3,neu
112459,君威,neu
115192,宝骏,neu
113272,宝马,neu
131169,捷达,neu
127638,比亚迪,neu
126091,沃尔沃,neu
127443,上汽斯柯达,pos
131188,丰田,neu
117337,宝马m4,neu
128712,哈弗h2,neu
116876,比亚迪,neu
101104,途安L,pos
103497,天籁,neu
112214,睿骋,pos
109028,宝来,pos
122871,欧蓝德,neu
119987,克莱斯勒pacifica,pos
112200,mini,neu
118650,大众,neu
128958,奔腾b50,neu
108244,上汽荣威,neu
124956,途观,neu
108113,长安cs75,pos
111060,奔腾,neu
132247,玛莎拉蒂GranTurismo,neu
127050,别克昂科威,pos
128069,科鲁兹,neu
102685,凯迪拉克,neu
108110,传祺,neu
123067,雪铁龙,neu
115724,奥迪100,neu
105660,h2,pos
106584,明锐,neg
109730,奥迪quattro,pos
130597,通用,neu
118005,一汽丰田rav4荣放,neu
124425,昂科威,neu
121379,奥迪a4l,pos
106862,途胜,neg
100308,宝马,neu
124312,速腾,neu
107445,速派,neu
118241,君越,neu
111431,长安,neu
127194,雪弗兰,neu
110678,速腾,neu
108065,帕萨特,neu
118681,途观,neu
119769,v6,neu
112854,蒙迪欧,neu
126392,菲亚特,neu
103354,宝马bmw,neu
113867,x1,pos
101418,威驰,pos
125398,保时捷911,neu
111866,兰博基尼,neu
122482,东南dx7,neu
117801,model3,neu
120918,奇骏,neu
129193,奥迪quattro,pos
111944,威驰,pos
107015,k3s,neu
123766,哈弗,neu
127673,天籁公爵,neu
103759,爱丽舍,neu
109163,卡罗拉,pos
100589,英朗,neu
117567,名图,neu
113817,宝马,neu
127579,速腾,neu
101486,辉昂,pos
118366,别克,neu
108704,飞度,neu
101656,广汽丰田,neu
121896,福克斯,neu
100713,高尔夫7,neu
120445,宝马m,pos
118534,斯柯达速尊,neu
120641,骐达,neu
120339,雪佛兰赛欧srv,neg
120945,迈凯轮,neu
100588,江淮瑞风s3,neu
123228,福特金牛座,pos
109602,君越,pos
126793,途观,neu
114181,保时捷,neu
116875,君越,pos
113377,博世,neu
127147,宝马,neu
132274,雅阁,neu
124504,斯柯达,pos
125012,宝来,neu
101103,奥迪tt,neu
119174,冠道,neu
127647,帕萨特,neu
112565,君越,neu
104589,奥迪,neu
131796,东风本田cr-v,neu
106783,c-trek,neu
101929,凯美瑞,neu
125656,英朗,pos
109679,雪铁龙,neu
115650,金杯,neu
108588,奔驰,neu
119598,奥迪,neu
125307,奥迪,neu
100165,奥迪a5,neu
127074,凯美瑞,neu
126397,昂科威,neu
107215,本田雅阁,neu
120521,昕动,neu
118491,卡罗拉,neu
102368,传祺gs4,neu
130375,斯柯达野帝,neg
117308,智跑,neu
117095,昕锐,pos
108873,长安欧尚,pos
122810,雷克萨斯es,neu
112672,途观,neg
129014,长安,neu
110166,宝马7系,neu
119950,丰田汉兰达,neu
121045,广汽传祺,neu
102515,发现神行,neu
119140,宝骏730,neu
118010,英菲尼迪,neu
102541,逍客,neu
131809,朗行,neu
126282,奥迪a6l,neu
125980,东风标致4008,neu
104292,菲亚特,neu
124098,b8,pos
127690,卡罗拉,neu
130029,宝马,pos
109557,高尔夫gti,neu
100690,传祺gs4,neu
102338,思域,neu
126175,RS1,neu
116310,GX7,pos
124108,迈腾,pos
109330,雷克萨斯,neu
107430,威朗,neu
123494,奔驰,neu
104043,丰田酷路泽,neu
102255,丰田卡罗拉,neu
114606,小3,neu
104986,m3,neu
122184,宝马GS,neu
125592,雅阁,neu
120065,丰田锐志,neu
119996,雷克萨斯,neu
119229,宝来,neg
117779,吉利,neu
128368,哈弗,neu
100883,雅阁,neu
129712,桑塔纳,neu
121686,晶锐,neu
116550,广汽丰田,neu
126352,北京奔驰,neu
114742,福特翼搏,neu
121968,哥瑞,neu
117321,卡罗拉,neu
122565,瑞纳,neu
130629,c6,neu
102536,大众,neu
130812,福瑞迪,neu
105440,丰田,neu
130385,标致3008,neu
123279,悦达起亚,neu
109994,玛莎拉蒂,neu
127207,大众,pos
126010,幻影,neu
108380,赛欧,neu
118186,别克,neu
113115,roadmaster,neu
115097,第四代发现,neu
128277,威朗,neu
120411,长安,pos
128301,一汽丰田rav4荣放,neu
111182,传祺gs4,pos
108158,江淮,neu
101979,现代领动,pos
102272,dx7,neu
128936,宾利,neu
104174,五菱,pos
120269,荣威rx5,pos
107607,雪铁龙c3-xr,neg
110942,宝马,neu
116165,斯威,neu
117235,雷诺,neu
129863,凯路威,neu
121053,索纳塔八,neu
104100,君越,neu
130910,q1,neu
104944,铃木,pos
126708,菲亚特,neu
113383,长安,neu
105114,本田,pos
105724,别克,neu
116195,奥迪q5,neu
122465,奥迪q5,pos
111492,一汽马自达,neu
108221,通用,pos
115349,大众途观,neu
108130,阳光,neu
108973,切诺基,neu
112232,北汽,neu
103648,吉利,neu
107535,朗境,neu
119957,缤智,neu
100870,别克君越,neu
113637,吉利,neu
128911,途锐,neu
118917,东风风神,neu
103416,秀尔,neu
110184,蒙迪欧,neu
131667,别克,neu
105207,奥迪r8,neu
105019,levante,neu
122031,宝马,neu
129280,福特锐界,neu
100982,朗行,neu
130638,大众,neu
112826,昂科威,neu
118997,揽胜,pos
126464,东风雪铁龙,neu
104901,福特探险者,neu
125728,凯美瑞,neu
120409,途观,neu
117907,起亚,neu
105114,斯柯达速派,neu
115897,宝马,neu
113925,吉利,neu
131034,比亚迪唐,neu
119367,福特,pos
126287,雷克萨斯,neu
120024,翼虎,pos
111313,长安,neu
107507,雷克萨斯lx570,pos
112528,本田雅阁,neu
108543,速派,neu
112126,宝来,neu
123292,东风标致,neu
104686,rx5,neu
122602,凯越,neu
104599,英朗,neg
106552,大众途观,pos
121584,马自达3,neu
112724,宝骏560,neu
115059,悍马,neu
132512,长安马自达,neu
109667,宝马,pos
130235,奔驰,neu
111229,凯美瑞,neu
119546,凯迪拉克ats-l,pos
111790,晶锐,neu
118305,保时捷,neu
128617,奔驰,neu
118457,奥迪,neu
122526,力帆,pos
121576,宝马,neu
127403,赛欧3,neu
122915,2系,neu
115124,森林人,neu
103379,长安cs15,neu
129290,凯迪拉克xts,neu
108808,途观,neg
132506,迈腾,neu
123606,MINI,neu
102772,起亚,neu
127161,福特,neu
109708,纳5,neu
132720,大众,neu
102786,威朗,pos
121817,北汽幻速h2,neu
127893,瑞风s3,neu
112514,308,neu
122424,奔腾X80,neu
107564,高尔夫,neu
126175,大众,neu
109801,玛莎拉蒂,neu
123965,捷达,neu
126654,幻速,neu
100566,长安铃木,neu
117388,一汽马自达,neu
124466,日产gtr,neu
104230,郑州日产,neu
103700,宝骏310,neu
121459,哈弗h6,neu
124508,V6,neu
103851,绅宝x35,neg
101844,嘉年华,neu
102130,锐界,neu
118294,沃尔沃,neu
119623,迈腾,neu
118534,速尊,neu
120455,自由光,neu
117167,雪佛兰科鲁兹,neu
118026,梅赛德斯,neu
109468,雪铁龙,neu
120610,标致,pos
109797,rav4,neu
100560,丰田,pos
111899,奥德赛,neu
111849,卡罗拉,neu
124354,奥迪a4,neu
103865,凯迪拉克,neu
126759,北汽,neu
113667,cs75,neu
103003,蓝鸟,pos
110061,迈腾,neu
104356,现代ix25,neu
111531,吉利,neg
123630,crosspolo,pos
108458,福特探险者,pos
115812,捷豹,pos
106041,海马,neg
115609,东风标致,neu
105438,glc,neu
131753,迈锐宝,pos
130903,速腾,pos
130679,东风风神,pos
102672,威朗,neu
125400,福特,pos
122785,别克,neg
127406,逍客,neu
110550,大众,pos
120653,吉利豪情suv,pos
116588,途胜,neu
105238,宝马,pos
120106,斯柯达,neu
104781,宝马,pos
117720,别克,neu
128755,宝马535,neu
114425,桑塔纳,neu
111336,本田,neu
128288,帕萨特,pos
114044,宝马5系,neu
111830,捷豹,neu
124922,长安,neu
121966,途观,neu
109975,凯迪拉克总统一号,pos
106249,奥迪a4l,neu
116794,自由侠,neu
125166,逍客,neu
130651,日产,neu
123916,POLO,neu
109649,雷克萨斯es,neu
111269,速腾,neu
110634,雪铁龙,neu
104619,福克斯,pos
121201,宝马530le,pos
115964,byd,neu
121202,丰田凯美瑞,neu
125694,林肯mkx,neu
115755,k900,neu
123239,帕萨特,neu
110252,宝马x5,neu
122183,凯迪拉克,neu
124974,雷克萨斯gs,neu
112719,上汽通用别克君越,neu
131139,迈腾,pos
109628,逍客,neg
120750,levante,neu
111584,福克斯,neu
112592,精灵smart,neu
116818,众泰,neu
128348,雷诺纬度,neu
124161,雪佛兰,pos
119335,奔驰,neu
131796,思域,neu
113660,雷克萨斯nx,neu
102584,奔驰,neu
112394,卡罗拉,neu
127475,捷达,pos
109334,上海大众,neu
124801,丰田,pos
106451,大众,neu
112050,上汽大众,pos
130859,大众,pos
124400,科鲁兹,neu
117467,奥迪,neu
121054,昂科拉,pos
124586,cs75,neu
108769,沃尔沃,pos
112947,奥迪,pos
121782,gt350r,pos
118270,驭胜,neu
124144,长安铃木,neu
128719,LEXUS,neu
106518,君威gs,neu
100142,锐界,neu
115480,宝马x5,neu
101945,别克,neu
115827,辉昂,neu
105004,汉兰达,neu
121213,宝马,neu
129469,丰田汉兰达,neu
114808,骐达,neu
126091,q5,neu
105438,mg锐腾,neu
111670,别克凯越,neu
129644,夏利,neu
102874,桑塔纳,neu
109687,奔驰,neu
111159,宝骏,pos
116631,福特,neu
117222,翼虎,neg
107102,crosspolo,pos
104580,本田,neu
125261,奥迪s5sportback,neu
124728,小三,neu
101182,捷豹,neu
109976,you,neu
112883,哈弗h7,neu
123349,锐界,neg
125083,福克斯,neu
132559,科沃兹,neu
113204,爱丽舍,neu
109734,斯柯达kodiaq,neu
114844,路虎,neu
128278,奥迪,neu
121872,途安,neu
116514,斯柯达明锐,neu
124180,别克昂科威,pos
122225,福特翼博,neu
102181,东风雪铁龙c2,neu
120612,雪佛兰,neu
117724,三菱,neu
107650,逍客,pos
110257,科沃兹,neu
109710,途安L,pos
105582,通用,neu
107486,荣威550,neu
129522,帕萨特,neu
101095,长安马自达,neu
128267,众泰t600,neu
125864,bmw,neu
130721,铃木,neu
125595,道奇酷威,neu
101322,奥拓,neu
101295,斯柯达,neu
109784,君越,neu
119979,奥迪a4,neu
128722,菲亚特,neu
126813,艾力绅,neu
115085,福美来,pos
107991,高尔夫,neu
109979,朗逸,neu
112661,凯美瑞,neu
106739,凌度,neu
121361,广汽传祺gs8,pos
115959,大众,neu
121575,q5,neu
116635,恩佐,neu
115341,标致,neu
132615,雷克萨斯,neu
115187,宝马7系,neu
118832,斯柯达,neu
129715,宝马5系li,pos
114385,宝马,neu
110839,cayman,neu
109335,绅宝,pos
103153,奥迪,neu
127378,马自达atenza,neu
125683,h5,neu
115774,途安L,pos
122113,途胜,neu
130826,jeep大切诺基,neu
126740,发现神行,neu
119133,科鲁兹,neu
112695,上汽大众帕萨特,neu
110268,r8,pos
130996,宾利欧陆gt3,pos
114784,瑞风s3,neu
105896,大众,neu
101317,揽胜sport,pos
123064,福特野马,neu
107044,宝马,neu
106204,速派,pos
128405,陆风,neu
112042,上海大众,neu
113234,凯迪拉克,neu
107722,大众高尔夫,neu
117159,众泰t600,neu
130051,奥迪a8,neu
120217,标致,pos
114169,日产,pos
101522,广汽传祺,pos
113128,途胜,neu
113059,别克,neu
131839,野马,neu
119066,奥迪tt,neu
132687,335,neu
130589,威朗,neu
110015,雅阁,pos
119556,哈弗h6,pos
121732,江淮瑞风,neu
125851,奥德赛,pos
107645,轩逸,neu
115781,林肯,neu
100121,斯巴鲁,neu
130663,桑塔纳,neu
125017,cx-5,neu
119534,雅阁锐,pos
120205,梅赛德斯奔驰,pos
120181,广汽传祺,neu
106530,帕萨特,neu
120746,东风日产,neu
103544,丰田花冠,neu
130509,i8,neu
100203,tiguan,pos
114394,哈弗h6,neu
119833,上汽大众,neu
129943,宝马,neu
114561,途胜,neu
100555,雅阁,neu
124563,宝骏560,neu
119003,逸动,neu
103548,丰田,neu
123851,大众,pos
101457,幻速h2,neu
121302,福特福克斯,neu
126704,帝豪gl,pos
129269,瑞风s3,neu
120576,楼兰,neu
103287,法拉利,neu
115293,汉兰达,neu
121444,雷克萨斯,neu
115614,捷达,neu
117009,江铃皮卡,neu
100610,奥迪,neu
130492,标志,neu
111702,比亚迪,pos
129684,雷克萨斯,neu
106086,别克,neu
131566,宝马325i,neu
110293,大众,neu
108990,昂科塞拉,neu
126674,东风标致308,neu
114352,长安cs75,pos
112897,众泰,neu
107975,东风日产启辰,neu
109862,君越,neg
126326,jeep指南者,neu
116045,奔驰,neu
130409,梅赛德斯-奔驰,pos
118196,梅赛德斯-奔驰,neu
121029,海马,neu
118138,昕动,pos
103835,翼虎,neu
131462,雪铁龙爱丽舍,neu
127027,宝骏560,neu
123574,索纳塔,neu
121528,科鲁兹,pos
102795,途观,neu
106019,汉兰达,neu
123049,雪铁龙,pos
105559,凯迪拉克,neu
127262,雪铁龙世嘉,neu
111407,起亚k4,neu
130197,科鲁兹,neu
119156,英朗,neu
118028,宝马,neu
124326,奥迪,pos
101824,丰田,neu
121357,凯迪拉克ats,neu
102404,别克凯越,neu
122565,朗动,neu
128681,奔驰gls,pos
111223,长安cs75,neu
128595,a4,neu
104881,长安cs95,neu
107731,福睿斯,neu
127771,cx-4,neu
131652,现代,neg
112821,比亚迪,neu
129329,本田,neu
104755,速派,pos
130398,起亚,neu
130065,五菱宏光,neu
128317,长安马自达,neu
104154,奥迪,neu
131385,起亚,neu
120183,赛欧,pos
110491,7系,pos
110710,上海大众,neu
112933,起亚,pos
122390,本田c,neu
130487,极光,neu
132829,东风标致3008,pos
117747,宝马,neu
121694,rx,neu
131071,奥迪a7,neu
130912,明锐,neu
114817,奥迪,pos
100958,宝马,pos
100204,奥迪,pos
121142,东风日产,neg
115008,荣威vision-r,neu
120527,途观,pos
130832,迈腾,neu
131766,江淮,neu
126882,宝马,neu
130028,奥迪a6,neu
126852,三菱劲炫,neu
132433,五菱,pos
114068,雪铁龙,neu
118721,冠道,neu
129301,路虎,neu
126992,audi奥迪q5,neu
114924,科沃兹,neu
120135,广汽传祺gs4,neu
128985,东风标致308,neu
106588,长安,pos
109330,gl8,neu
116519,保时捷,neu
124747,别克,neu
120307,昂克赛拉,neu
129369,长安cs75,neu
117033,凯美瑞,neu
126612,哈弗h7,neu
110846,启辰t90,pos
111469,奥迪q5,pos
104420,宝马m4,pos
129376,丰田,neu
117039,睿翼,neu
104848,jeep大切诺基srt,neu
118871,迈腾,neu
119284,蒙迪欧,neu
111556,X1,neu
117804,5008,neu
122247,昕锐,pos
132769,奔驰c200,neu
128168,昂科拉,neu
120036,野马t70,neg
115019,桑塔纳,neu
111024,奔驰,neu
126748,spirior,neu
132802,蝙蝠,neu
123097,408,neu
129229,福特gt,neu
105697,奥迪q3,neu
114733,大众,neg
112417,翼虎,neu
103403,宝马,neu
129760,凯越,neu
119690,东风标致,neu
125525,斯柯达晶锐,neu
119907,威朗,neu
130042,奥迪a9,neu
120770,保时捷911,neu
114414,Polo,neu
127189,江淮,neu
107972,cs35,neu
101652,卡罗拉,neu
100782,幻速s3l,neu
113491,梅赛德斯-迈巴赫,pos
112989,福特猛禽f150,neu
106692,长城,neu
125226,荣威,neu
109454,大众朗逸,pos
119764,大众,neu
120396,菲亚特,neu
131350,沃尔沃,neu
116113,本田,pos
109372,马自达,pos
119944,宝马,neu
118880,昕锐,pos
107253,捷达,neu
104389,威朗,neu
103892,雷克萨斯,neu
127977,玛莎拉蒂,neu
122936,奥迪,pos
124292,朗境,neu
129687,上汽通用别克威朗,neu
125909,起亚soul,neu
102144,福克斯,neu
122720,别克,neu
118511,福特,neu
128042,力帆迈威,neu
110564,瑞风s2,neu
121119,crv,neg
100951,奔驰,neu
127369,GS8,neu
126557,凌渡GTS,pos
124318,奇骏,neu
120880,哈弗h7,neu
108108,大众,pos
119445,a4l,pos
127336,别克,neu
110450,大众,neu
126408,斯柯达,neu
111177,奥迪100,neu
119864,昕锐,neu
130089,朗逸,neu
103986,哈弗,pos
112078,智尚s35,neu
108217,帝豪,neu
120032,奥迪A4L,neg
103098,凌渡,neu
110589,丰田,neu
128719,BMW,neu
117368,现代,neu
127635,奥迪a6l,neu
121907,骐达,neu
123160,crosspolo,neu
101325,五菱,neu
132675,cxperience,neu
120066,起亚k3,neu
128141,大众golf,neu
105987,飞度818,neu
126468,福美来,pos
113663,哈弗h6c,neu
127977,菲亚特,neu
102037,逍客,neu
130919,帕萨特,neu
132021,飞度,pos
111014,奥拓,pos
103245,江淮,neu
110840,宝马,neu
107410,桑塔纳,pos
107341,宝马,neu
108500,昕动,neu
127495,荣威rx5,pos
125585,致尚xt,neu
116115,丰田,pos
128594,福特,pos
127202,兰博基尼aventador,neu
120499,雪铁龙c4l,pos
109562,现代ix35,neu
129118,法拉利,neu
132226,大众,neg
108203,宝马,neu
121007,飞度,neu
104502,雅阁锐,neu
121946,朗动,pos
121869,东风日产骐达,neu
128603,野马,neu
127299,福睿斯,neu
118100,宝骏510,neu
116229,君威,neu
110041,雷克萨斯nx,neu
127153,雷丁d50,neu
121363,奥拓,neu
132682,锐界,neu
113348,途观,neu
132156,奥迪,neu
114432,gl,pos
102272,gs4,neu
129482,奔驰,neu
101655,智跑,neu
110419,大众polo,pos
123920,朗逸,neu
107876,东风本田,neu
127753,ds,neu
130221,日产逍客,neg
109783,威朗,neu
128250,凯美瑞,pos
118502,劲炫,neu
110444,东风雪铁龙,neu
129818,奥迪tt,neu
105339,别克,neu
129202,英朗,neg
132887,众泰,neu
103646,捷达,neu
105329,途观,neu
115729,速派,pos
117232,桑塔纳,neu
131381,斯柯达,pos
104994,b8,neu
129891,m6,neg
109733,东风日产,neu
128630,森雅r7,neu
119057,阿特兹,neu
106517,Start,pos
110114,本田,pos
121820,奥迪a4l,neu
112888,悦翔v7,pos
122683,欧诺,neu
132984,荣威550,neu
112833,h3f,neu
108978,奥迪,pos
115099,雷凌双擎,pos
113412,奔驰,neu
